time,h=0.0001
0.0,0.5235987755982988
0.5,0.22446609508559115
1.0,-0.3341640828879907
1.5,-0.50783034044535
2.0,-0.10076782948720014
2.5,0.42306511437339117
3.0,0.4611735960390836
3.5,-0.029351431227655246
4.0,-0.485942704478625
4.5,-0.3862549239505187
5.0,0.15765824226163747
5.5,0.5191961198641079
6.0,0.28741437397159164
6.5,-0.2760626772969236
7.0,-0.5209638472636409
7.5,-0.17057066144334007
8.0,0.3772347340407648
8.5,0.49114368725258656
9.0,0.04293226710512563
9.5,-0.4550903840314064
10.0,-0.43139291601284624
